Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Attrition
13383,0.82,0.79,3,160,3,0,0,sales,medium,No
13384,0.83,0.76,2,255,7,0,0,sales,low,No
13385,0.85,0.87,4,152,7,0,0,sales,low,No
13386,0.57,0.64,4,226,7,0,0,sales,low,No
13387,0.16,0.63,5,266,7,0,0,IT,low,No
13388,0.85,0.64,5,256,7,0,0,product_mng,low,No
13389,0.82,0.67,3,198,3,1,0,product_mng,low,No
13390,0.9,0.89,4,254,7,0,0,product_mng,low,No
13391,0.92,0.64,2,104,7,0,0,product_mng,low,No
13392,0.9,0.48,4,136,7,0,0,IT,low,No
13393,0.82,0.8,5,205,3,0,0,IT,low,No
13394,0.84,0.81,4,236,3,1,0,IT,low,No
13395,0.92,0.65,3,176,3,0,0,IT,low,No
13396,0.82,0.82,3,148,3,0,0,IT,low,No
13397,0.8,0.8,4,146,3,1,0,IT,low,No
13398,0.6,0.85,3,242,2,0,0,IT,low,No
13399,0.14,0.38,5,115,6,1,0,marketing,high,No
13400,0.85,0.89,4,150,3,0,0,accounting,high,No
13401,0.55,0.81,3,239,8,0,0,accounting,high,No
13402,0.49,0.71,4,178,8,0,0,IT,medium,No
13403,0.82,0.58,5,263,8,0,0,IT,medium,No
13404,0.59,0.77,3,272,8,0,0,management,high,No
13405,0.9,0.82,3,133,8,0,0,marketing,medium,No
13406,0.62,0.72,3,149,3,1,0,marketing,medium,No
13407,0.61,0.68,3,193,2,0,0,marketing,medium,No
13408,0.52,0.55,5,174,3,1,0,sales,medium,No
13409,0.79,0.87,4,223,5,0,0,sales,medium,No
13410,0.49,0.89,4,201,8,0,0,sales,medium,No
13411,0.73,0.67,2,139,8,0,0,sales,medium,No
13412,0.67,0.49,5,241,8,0,0,sales,medium,No
13413,0.52,0.61,4,187,4,1,0,sales,medium,No
13414,0.72,0.64,4,192,3,0,0,sales,medium,No
13415,0.48,0.5,5,142,4,0,0,IT,medium,No
13416,0.19,0.79,4,229,4,0,0,product_mng,medium,No
13417,0.49,0.49,3,104,7,0,0,product_mng,high,No
13418,0.9,0.76,3,255,7,0,0,product_mng,low,No
13419,0.49,0.49,4,212,7,0,0,product_mng,medium,No
13420,0.6,0.53,2,235,7,0,0,IT,medium,No
13421,0.62,0.85,3,237,3,1,0,IT,medium,No
13422,0.64,0.5,4,253,10,0,1,management,high,No
13423,0.22,0.94,3,193,10,0,1,management,high,No
13424,0.9,0.55,3,259,10,1,1,management,high,No
13425,0.74,0.95,5,266,10,0,1,management,high,No
13426,0.85,0.54,3,185,10,0,1,management,high,No
13427,0.33,0.65,3,172,10,0,1,marketing,high,No
13428,0.5,0.73,4,180,3,0,0,IT,low,No
13430,0.38,0.53,2,157,3,0,0,sales,low,Yes
13431,0.8,0.86,5,262,6,0,0,sales,medium,Yes
13432,0.11,0.88,7,272,4,0,0,sales,medium,Yes
13433,0.72,0.87,5,223,5,0,0,sales,low,Yes
13434,0.37,0.52,2,159,3,0,0,sales,low,Yes
13435,0.41,0.5,2,153,3,0,0,sales,low,Yes
13436,0.1,0.77,6,247,4,0,0,sales,low,Yes
13437,0.92,0.85,5,259,5,0,0,sales,low,Yes
13438,0.89,1,5,224,5,0,0,sales,low,Yes
13439,0.42,0.53,2,142,3,0,0,sales,low,Yes
13440,0.45,0.54,2,135,3,0,0,sales,low,Yes
13441,0.11,0.81,6,305,4,0,0,sales,low,Yes
13442,0.84,0.92,4,234,5,0,0,sales,low,Yes
13443,0.41,0.55,2,148,3,0,0,sales,low,Yes
13444,0.36,0.56,2,137,3,0,0,sales,low,Yes
13445,0.38,0.54,2,143,3,0,0,sales,low,Yes
13446,0.45,0.47,2,160,3,0,0,sales,low,Yes
13447,0.78,0.99,4,255,6,0,0,sales,low,Yes
13448,0.45,0.51,2,160,3,1,1,sales,low,Yes
13449,0.76,0.89,5,262,5,0,0,sales,low,Yes
13450,0.11,0.83,6,282,4,0,0,sales,low,Yes
13451,0.38,0.55,2,147,3,0,0,sales,low,Yes
13452,0.09,0.95,6,304,4,0,0,sales,low,Yes
13453,0.46,0.57,2,139,3,0,0,sales,low,Yes
13454,0.4,0.53,2,158,3,0,0,sales,low,Yes
13455,0.89,0.92,5,242,5,0,0,sales,low,Yes
13456,0.82,0.87,4,239,5,0,0,sales,low,Yes
13457,0.4,0.49,2,135,3,0,0,sales,low,Yes
13458,0.41,0.46,2,128,3,0,0,accounting,low,Yes
13459,0.38,0.5,2,132,3,0,0,accounting,low,Yes
13460,0.09,0.62,6,294,4,0,0,accounting,low,Yes
13461,0.45,0.57,2,134,3,0,0,hr,low,Yes
13462,0.4,0.51,2,145,3,0,0,hr,low,Yes
13463,0.45,0.55,2,140,3,0,0,hr,low,Yes
13464,0.84,0.87,4,246,6,0,0,hr,low,Yes
13465,0.1,0.94,6,255,4,0,0,technical,low,Yes
13466,0.38,0.46,2,137,3,0,0,technical,low,Yes
13467,0.45,0.5,2,126,3,0,0,technical,low,Yes
13468,0.11,0.89,6,306,4,0,0,technical,low,Yes
13469,0.41,0.54,2,152,3,0,0,technical,low,Yes
13470,0.87,0.88,5,269,5,0,0,technical,low,Yes
13471,0.45,0.48,2,158,3,0,0,technical,low,Yes
13472,0.4,0.46,2,127,3,0,0,technical,low,Yes
13473,0.1,0.8,7,281,4,0,0,technical,low,Yes
13474,0.09,0.89,6,276,4,0,0,technical,low,Yes
13475,0.84,0.74,3,182,4,0,0,technical,low,Yes
13476,0.4,0.55,2,147,3,0,0,support,low,Yes
13477,0.57,0.7,3,273,6,0,0,support,low,Yes
13478,0.4,0.54,2,148,3,0,0,support,low,Yes
13479,0.43,0.47,2,147,3,0,0,support,low,Yes
13480,0.13,0.78,6,152,2,0,0,support,low,Yes
13481,0.44,0.55,2,135,3,0,0,support,low,Yes
13482,0.38,0.55,2,134,3,0,0,support,low,Yes
13483,0.39,0.54,2,132,3,0,0,support,low,Yes
13484,0.1,0.92,7,307,4,0,0,support,low,Yes
13485,0.37,0.46,2,140,3,0,0,support,low,Yes
13486,0.11,0.94,7,255,4,0,0,support,low,Yes
13487,0.1,0.81,6,309,4,0,0,technical,low,Yes
13488,0.38,0.54,2,128,3,0,0,technical,low,Yes
13489,0.85,1,4,225,5,0,0,technical,low,Yes
13490,0.85,0.91,5,226,5,0,0,management,medium,Yes
13491,0.11,0.93,7,308,4,0,0,IT,medium,Yes
13492,0.1,0.95,6,244,5,0,0,IT,medium,Yes
13493,0.36,0.56,2,132,3,0,0,IT,medium,Yes
13494,0.11,0.94,6,286,4,0,0,IT,medium,Yes
13495,0.81,0.7,6,161,4,0,0,IT,medium,Yes
13496,0.43,0.54,2,153,3,0,0,product_mng,medium,Yes
13497,0.9,0.98,4,264,6,0,0,product_mng,medium,Yes
13498,0.76,0.86,5,223,5,1,0,product_mng,medium,Yes
13499,0.43,0.5,2,135,3,0,0,product_mng,medium,Yes
13500,0.74,0.99,2,277,3,0,0,IT,medium,Yes
13501,0.09,0.77,5,275,4,0,0,product_mng,medium,Yes
13502,0.45,0.49,2,149,3,0,0,product_mng,high,Yes
13503,0.09,0.87,7,295,4,0,0,product_mng,low,Yes
13504,0.11,0.97,6,277,4,0,0,product_mng,medium,Yes
13505,0.11,0.79,7,306,4,0,0,product_mng,medium,Yes
13506,0.1,0.83,6,295,4,0,0,product_mng,medium,Yes
13507,0.4,0.54,2,137,3,0,0,marketing,medium,Yes
13508,0.43,0.56,2,157,3,0,0,sales,low,Yes
13509,0.39,0.56,2,142,3,0,0,accounting,low,Yes
13510,0.45,0.54,2,140,3,0,0,support,low,Yes
13511,0.38,0.49,2,151,3,0,0,technical,low,Yes
13512,0.79,0.59,4,139,3,0,1,management,low,Yes
13513,0.84,0.85,4,249,6,0,0,marketing,low,Yes
13514,0.11,0.77,6,291,4,0,0,marketing,low,Yes
13515,0.11,0.87,6,305,4,0,0,marketing,low,Yes
13516,0.17,0.84,5,232,3,0,0,sales,low,Yes
13517,0.44,0.45,2,132,3,0,0,sales,low,Yes
13518,0.37,0.57,2,130,3,0,0,sales,low,Yes
13519,0.1,0.79,6,291,4,0,0,sales,low,Yes
13520,0.4,0.5,2,130,3,0,0,sales,low,Yes
13521,0.89,1,5,246,5,0,0,sales,low,Yes
13522,0.42,0.48,2,143,3,0,0,sales,low,Yes
13523,0.46,0.55,2,129,3,0,0,sales,low,Yes
13524,0.09,0.83,6,255,4,0,0,sales,low,Yes
13525,0.37,0.51,2,155,3,0,0,sales,low,Yes
13526,0.1,0.77,6,265,4,0,0,sales,low,Yes
13527,0.1,0.84,6,279,4,0,0,sales,low,Yes
13528,0.11,0.97,6,284,4,0,0,sales,low,Yes
13529,0.9,1,5,221,6,0,0,sales,medium,Yes
13530,0.38,0.52,2,154,3,0,0,sales,medium,Yes
13531,0.36,0.52,2,147,3,0,0,sales,medium,Yes
13532,0.42,0.46,2,150,3,0,0,sales,medium,Yes
13533,0.09,0.94,7,267,4,0,0,sales,medium,Yes
13534,0.43,0.52,2,158,3,0,0,sales,medium,Yes
13535,0.24,0.46,7,224,5,0,0,accounting,medium,Yes
13536,0.91,1,4,257,5,0,0,accounting,medium,Yes
13537,0.44,0.5,2,148,3,0,0,accounting,medium,Yes
13538,0.71,0.87,3,177,4,0,0,hr,medium,Yes
13539,0.4,0.49,2,155,3,0,0,hr,medium,Yes
13540,0.43,0.47,2,144,3,0,0,hr,medium,Yes
13541,0.09,0.85,6,289,4,0,0,hr,high,Yes
13542,0.43,0.52,2,160,3,0,0,technical,low,Yes
13543,0.9,0.96,4,258,5,0,0,technical,medium,Yes
13544,0.84,1,5,234,5,0,0,technical,medium,Yes
13545,0.37,0.48,2,137,3,0,0,technical,medium,Yes
13546,0.86,0.68,5,263,2,0,0,technical,medium,Yes
13547,0.11,0.84,6,251,4,0,0,technical,low,Yes
13548,0.37,0.57,2,133,3,0,0,technical,low,Yes
13549,0.4,0.46,2,132,3,0,0,technical,low,Yes
13550,0.14,0.62,4,158,4,1,0,technical,low,Yes
13551,0.4,0.46,2,135,3,0,0,technical,low,Yes
13552,0.75,1,4,216,6,0,0,technical,low,Yes
13553,0.11,0.84,6,300,5,1,0,support,low,Yes
13554,0.46,0.49,2,138,3,0,0,support,low,Yes
13555,0.11,0.92,6,260,4,0,0,support,low,Yes
13556,0.38,0.49,2,132,3,0,0,support,low,Yes
13557,0.7,0.89,3,183,5,0,0,support,low,Yes
13558,0.09,0.82,6,250,4,0,0,support,low,Yes
13559,0.37,0.45,2,151,3,0,0,support,low,Yes
13560,0.1,0.83,6,292,4,0,0,support,low,Yes
13561,0.38,0.57,2,140,3,0,0,support,low,Yes
13562,0.9,1,5,221,5,0,0,support,low,Yes
13563,0.44,0.51,2,138,3,0,0,support,low,Yes
13564,0.36,0.5,2,132,3,0,0,technical,low,Yes
13565,0.31,0.84,7,133,5,0,0,technical,low,Yes
13566,0.1,0.84,6,283,4,1,0,technical,low,Yes
13567,0.42,0.48,2,129,3,0,0,management,low,Yes
13568,0.74,1,4,249,5,0,0,IT,low,Yes
13569,0.73,0.87,5,257,5,0,0,IT,low,Yes
13570,0.09,0.96,6,245,4,0,0,IT,low,Yes
13571,0.45,0.53,2,155,3,0,0,IT,low,Yes
13572,0.11,0.8,6,256,4,0,0,IT,low,Yes
13573,0.37,0.47,2,152,3,0,0,product_mng,low,Yes
13574,0.84,0.99,4,267,5,0,0,product_mng,low,Yes
13575,0.41,0.46,2,151,3,0,0,product_mng,low,Yes
13576,0.76,0.92,4,239,5,0,0,product_mng,low,Yes
13577,0.11,0.87,6,306,4,0,0,IT,low,Yes
13578,0.84,0.88,4,263,5,1,0,marketing,low,Yes
13579,0.39,0.5,2,147,3,0,0,marketing,low,Yes
13580,0.11,0.91,6,278,4,0,0,marketing,low,Yes
13581,0.45,0.56,2,154,3,0,0,marketing,low,Yes
13582,0.37,0.52,2,143,3,0,0,marketing,low,Yes
13583,0.4,0.52,2,155,3,0,0,marketing,low,Yes
13584,0.39,0.48,2,160,3,0,0,sales,low,Yes
13585,0.11,0.8,6,304,4,0,0,accounting,low,Yes
13586,0.83,1,5,240,5,0,0,support,low,Yes
13587,0.11,0.92,6,305,4,0,0,technical,low,Yes
13588,0.39,0.5,2,136,3,0,0,management,low,Yes
13589,0.45,0.45,2,132,3,0,0,marketing,low,Yes
13590,0.1,0.95,7,301,4,0,0,marketing,low,Yes
13591,0.9,0.98,5,243,6,0,0,marketing,low,Yes
13592,0.45,0.51,2,147,3,0,0,sales,low,Yes
13593,0.79,0.89,5,239,5,0,0,sales,low,Yes
13594,0.9,0.99,5,260,5,0,0,sales,low,Yes
13595,0.11,0.84,7,296,4,0,0,sales,low,Yes
13596,0.43,0.55,2,129,3,0,0,sales,low,Yes
13597,0.31,0.54,5,132,5,0,0,sales,low,Yes
13598,0.32,0.5,2,135,5,0,0,sales,low,Yes
13599,0.45,0.57,2,158,3,0,0,sales,low,Yes
13600,0.81,0.99,4,259,5,0,0,sales,low,Yes
13601,0.41,0.46,2,160,3,0,1,sales,low,Yes
13602,0.11,0.78,7,278,4,0,0,sales,low,Yes
13603,0.1,0.88,6,284,4,0,0,sales,low,Yes
13604,0.7,0.53,2,274,4,0,0,sales,low,Yes
13605,0.54,0.74,4,164,2,0,0,sales,low,Yes
13606,0.41,0.48,2,148,3,0,0,sales,low,Yes
13607,0.38,0.5,2,140,3,0,0,sales,medium,Yes
13608,0.37,0.51,2,127,3,0,0,sales,medium,Yes
13609,0.11,0.85,6,308,5,0,0,sales,medium,Yes
13610,0.4,0.47,2,146,3,0,0,sales,medium,Yes
13611,0.1,0.84,6,261,4,0,0,accounting,medium,Yes
13612,0.89,0.99,5,257,5,0,0,accounting,medium,Yes
13613,0.11,0.8,6,285,4,0,0,accounting,medium,Yes
13614,0.36,0.55,2,141,3,0,0,hr,medium,Yes
13615,0.4,0.46,2,127,3,0,0,hr,medium,Yes
13616,0.09,0.85,6,297,4,0,0,hr,medium,Yes
13617,0.4,0.46,2,143,3,0,0,hr,medium,Yes
13618,0.37,0.55,2,152,3,0,0,technical,medium,Yes
13619,0.44,0.51,2,156,3,0,0,technical,high,Yes
13620,0.09,0.8,7,283,5,0,0,technical,low,Yes
13621,0.92,0.87,4,226,6,1,0,technical,medium,Yes
13622,0.74,0.91,4,232,5,0,0,technical,medium,Yes
13623,0.09,0.82,6,249,4,0,0,technical,medium,Yes
13624,0.89,0.95,4,275,5,0,0,technical,medium,Yes
13625,0.09,0.8,6,304,4,0,0,technical,low,Yes
13626,0.27,0.54,7,278,3,0,0,technical,low,Yes
13627,0.1,0.91,6,287,4,0,0,technical,low,Yes
13628,0.1,0.89,7,285,4,0,0,technical,low,Yes
13629,0.77,0.94,5,226,6,0,0,support,low,Yes
13630,0.9,0.82,5,259,5,0,0,support,low,Yes
13631,0.39,0.5,2,135,3,0,0,support,low,Yes
13632,0.76,1,5,219,5,0,0,support,low,Yes
13633,0.1,0.93,6,256,4,0,0,support,low,Yes
13634,0.87,0.9,5,254,6,0,0,support,low,Yes
13635,0.38,0.5,2,153,3,0,0,support,low,Yes
13636,0.77,0.99,5,228,5,0,0,support,low,Yes
13637,0.78,0.87,4,228,5,0,0,support,low,Yes
13638,0.44,0.5,2,128,3,0,0,support,low,Yes
13639,0.38,0.52,2,153,3,0,0,support,low,Yes
13640,0.43,0.46,2,156,3,0,0,technical,low,Yes
13641,0.39,0.5,4,294,3,0,0,technical,low,Yes
13642,0.88,1,5,219,5,0,0,technical,low,Yes
13643,0.45,0.46,2,153,3,0,0,management,low,Yes
13644,0.4,0.53,2,151,3,0,0,IT,low,Yes
13645,0.36,0.51,2,155,3,0,0,IT,low,Yes
13646,0.36,0.48,2,158,3,0,0,IT,low,Yes
13647,0.9,0.98,5,245,5,0,0,IT,low,Yes
13648,0.43,0.53,2,131,3,0,0,IT,low,Yes
13649,0.89,0.87,5,225,5,0,0,product_mng,low,Yes
13650,0.1,0.84,6,286,4,0,0,product_mng,low,Yes
13651,0.37,0.5,2,135,3,0,0,product_mng,low,Yes
13652,0.37,0.51,2,153,3,0,0,product_mng,low,Yes
13653,0.87,0.9,5,252,5,0,0,IT,low,Yes
13654,0.4,0.56,2,149,3,0,0,accounting,low,Yes
13655,0.9,0.97,4,258,5,0,0,accounting,low,Yes
13656,0.37,0.46,2,158,3,0,0,hr,low,Yes
13657,0.44,0.54,2,149,3,0,0,hr,low,Yes
13658,0.85,0.95,5,236,5,0,0,hr,low,Yes
13659,0.78,0.98,5,239,6,0,0,marketing,low,Yes
13660,0.42,0.47,2,159,3,0,0,marketing,low,Yes
13661,0.92,0.99,5,255,6,0,0,sales,low,Yes
13662,0.11,0.83,6,244,4,0,0,accounting,low,Yes
13663,0.42,0.56,2,134,3,0,0,support,low,Yes
13664,0.48,0.57,4,270,4,0,0,technical,low,Yes
13665,0.83,0.85,4,255,5,0,0,management,low,Yes
13666,0.4,0.53,2,151,3,0,0,marketing,low,Yes
13667,0.43,0.45,2,135,3,0,0,marketing,low,Yes
13668,0.43,0.53,2,146,3,0,0,marketing,low,Yes
13669,0.1,0.97,7,254,4,0,0,sales,low,Yes
13670,0.1,0.87,7,289,4,0,0,sales,low,Yes
13671,0.37,0.46,2,156,3,0,0,sales,low,Yes
13672,0.38,0.53,2,156,3,0,0,sales,low,Yes
13673,0.4,0.5,2,128,3,0,0,sales,low,Yes
13674,0.89,0.86,5,275,5,0,0,sales,low,Yes
13675,0.45,0.46,2,155,3,0,0,sales,low,Yes
13676,0.37,0.48,2,159,3,0,0,sales,low,Yes
13677,0.46,0.49,2,148,3,0,0,sales,low,Yes
13678,0.87,0.91,4,228,5,0,0,sales,low,Yes
13679,0.11,0.84,6,298,4,0,0,sales,low,Yes
13680,0.79,0.87,5,261,5,0,0,sales,low,Yes
13681,0.79,0.92,5,254,6,0,0,sales,low,Yes
13682,0.19,0.59,7,192,3,0,0,sales,low,Yes
13683,0.87,0.98,4,248,5,0,0,sales,low,Yes
13684,0.6,0.92,2,258,5,0,0,sales,low,Yes
13685,0.44,0.45,2,156,3,0,0,sales,medium,Yes
13686,0.11,0.81,6,266,4,1,0,sales,medium,Yes
13687,0.42,0.54,2,156,3,0,0,sales,medium,Yes
13688,0.88,0.88,5,232,5,1,0,accounting,medium,Yes
13689,0.11,0.84,6,287,4,0,0,accounting,medium,Yes
13690,0.46,0.46,2,154,3,0,0,accounting,medium,Yes
13691,0.82,0.97,5,263,5,0,0,hr,medium,Yes
13692,0.44,0.56,2,131,3,0,0,hr,medium,Yes
13693,0.11,0.78,6,260,4,0,0,hr,medium,Yes
13694,0.42,0.5,2,139,3,0,0,hr,medium,Yes
13695,0.84,0.93,4,251,5,0,0,technical,medium,Yes
13696,0.11,0.95,6,286,4,0,0,technical,medium,Yes
13697,0.45,0.53,2,129,3,0,0,technical,high,Yes
13698,0.38,0.56,2,156,3,0,0,technical,low,Yes
13699,0.38,0.86,6,139,6,0,0,technical,medium,Yes
13700,0.44,0.51,2,127,3,0,0,technical,medium,Yes
13701,0.11,0.84,6,251,4,0,0,technical,medium,Yes
13702,0.81,0.93,5,270,5,0,0,technical,medium,Yes
13703,0.09,0.96,6,296,4,0,0,technical,low,Yes
13704,0.11,0.9,6,254,4,0,0,technical,low,Yes
13705,0.81,0.95,5,238,6,0,0,technical,low,Yes
13706,0.1,0.97,6,267,4,1,0,support,low,Yes
13707,0.74,0.89,5,229,6,0,0,support,low,Yes
13708,0.09,0.78,6,254,4,0,0,support,low,Yes
13709,0.82,0.81,4,233,4,1,0,support,low,Yes
13710,0.1,0.98,6,268,4,0,0,support,low,Yes
13711,0.27,0.56,3,301,3,0,0,support,low,Yes
13712,0.83,0.92,5,267,6,0,0,support,low,Yes
13713,0.1,0.93,6,289,4,1,0,support,low,Yes
13714,0.38,0.47,2,144,3,0,0,support,low,Yes
13715,0.4,0.56,2,148,3,0,0,support,low,Yes
13716,0.11,0.83,6,306,4,0,0,support,low,Yes
13717,0.11,0.79,6,292,4,0,1,technical,low,Yes
13718,0.82,0.91,5,232,5,0,0,technical,low,Yes
13719,0.36,0.48,2,137,3,0,0,technical,low,Yes
13720,0.4,0.46,2,128,3,0,0,management,low,Yes
13721,0.87,0.84,5,231,5,0,0,IT,low,Yes
13722,0.41,0.49,2,146,3,0,0,IT,low,Yes
13723,0.11,0.91,6,308,4,1,0,IT,low,Yes
13724,0.1,0.93,6,253,4,0,0,IT,medium,Yes
13725,0.38,0.51,2,146,3,0,0,IT,medium,Yes
13726,0.39,0.55,2,156,3,0,0,product_mng,medium,Yes
13727,0.4,0.52,2,147,3,0,0,product_mng,medium,Yes
13728,0.45,0.48,2,136,3,0,0,product_mng,medium,Yes
13729,0.74,0.84,5,249,5,0,0,product_mng,medium,Yes
13730,0.45,0.55,2,151,3,0,0,IT,medium,Yes
13731,0.12,1,3,278,4,0,0,RandD,medium,Yes
13732,0.1,0.77,7,250,5,0,0,RandD,medium,Yes
13733,0.37,0.55,2,127,3,0,0,RandD,medium,Yes
13734,0.89,0.87,5,255,5,0,0,RandD,medium,Yes
13735,0.45,0.47,2,135,3,0,0,RandD,medium,Yes
13736,0.37,0.46,2,149,3,0,0,marketing,high,Yes
13737,0.11,0.81,5,287,4,0,0,sales,low,Yes
13738,0.41,0.48,2,145,3,0,0,accounting,medium,Yes
13739,0.1,0.94,6,285,4,0,0,support,medium,Yes
13740,0.1,0.93,7,305,4,0,0,technical,medium,Yes
13741,0.11,0.95,7,300,4,0,0,management,medium,Yes
13742,0.4,0.54,2,139,3,0,0,marketing,low,Yes
13743,0.41,0.49,2,130,3,0,0,marketing,low,Yes
13744,0.1,0.81,6,268,4,0,0,marketing,low,Yes
13745,0.73,0.86,4,245,6,0,0,sales,low,Yes
13746,0.43,0.47,2,135,3,0,0,sales,low,Yes
13747,0.37,0.46,2,153,3,0,0,sales,low,Yes
13748,0.11,0.94,6,276,4,0,0,sales,low,Yes
13749,0.4,0.46,2,130,3,0,0,sales,low,Yes
13750,0.41,0.54,2,153,3,1,0,sales,low,Yes
13751,0.82,0.84,5,244,5,0,0,sales,low,Yes
13752,0.61,0.47,2,253,3,0,0,sales,low,Yes
13753,0.11,0.91,7,287,4,0,0,sales,low,Yes
13754,0.37,0.45,2,131,3,0,0,sales,low,Yes
13755,0.41,0.52,2,135,3,0,0,sales,low,Yes
13756,0.37,0.52,2,157,3,0,0,sales,low,Yes
13757,0.88,0.99,5,262,6,0,0,sales,low,Yes
13758,0.1,0.85,6,266,4,0,0,sales,low,Yes
13759,0.44,0.48,2,148,3,0,0,sales,low,Yes
13760,0.38,0.57,2,140,3,0,0,sales,low,Yes
13761,0.11,0.85,7,302,4,0,0,sales,low,Yes
13762,0.09,0.98,6,271,4,0,0,sales,low,Yes
13763,0.45,0.52,2,145,3,0,0,sales,medium,Yes
13764,0.1,0.81,6,290,4,0,0,accounting,medium,Yes
13765,0.45,0.47,2,151,3,0,0,accounting,medium,Yes
13766,0.77,0.87,5,266,5,0,0,accounting,medium,Yes
13767,0.44,0.51,2,140,3,0,0,hr,medium,Yes
13768,0.39,0.5,2,142,3,0,0,hr,medium,Yes
13769,0.1,0.91,6,246,4,0,0,hr,medium,Yes
13770,0.09,0.89,7,308,5,0,0,hr,medium,Yes
13771,0.37,0.47,2,141,3,0,0,technical,medium,Yes
13772,0.9,1,5,232,5,0,0,technical,medium,Yes
13773,0.41,0.56,2,143,3,0,0,technical,medium,Yes
13774,0.37,0.52,2,155,3,0,0,technical,medium,Yes
13775,0.1,0.86,6,278,4,0,0,technical,high,Yes
13776,0.81,1,4,253,5,0,0,technical,low,Yes
13777,0.11,0.8,6,282,4,0,0,technical,medium,Yes
13778,0.11,0.84,7,264,4,0,0,technical,medium,Yes
13779,0.4,0.46,2,149,3,0,0,technical,medium,Yes
13780,0.09,0.8,6,304,5,0,0,technical,medium,Yes
13781,0.48,0.93,3,219,6,0,0,technical,low,Yes
13782,0.91,0.91,4,262,6,0,0,support,low,Yes
13783,0.43,0.57,2,135,3,0,0,support,low,Yes
13784,0.33,0.88,6,219,5,0,0,support,low,Yes
13785,0.41,0.57,2,136,3,0,0,support,low,Yes
13786,0.41,0.55,2,154,3,0,0,support,low,Yes
13787,0.37,0.54,2,149,3,0,0,support,low,Yes
13788,0.31,0.62,6,135,5,0,0,support,low,Yes
13789,0.09,0.91,6,275,4,0,0,support,low,Yes
13790,0.1,0.87,6,290,4,0,0,support,low,Yes
13791,0.76,0.9,4,263,5,0,0,support,low,Yes
13792,0.41,0.54,2,145,3,0,0,support,low,Yes
13793,0.72,0.96,5,267,5,0,0,technical,low,Yes
13794,0.4,0.5,2,141,3,1,0,technical,low,Yes
13795,0.91,0.87,4,235,5,0,0,technical,low,Yes
13796,0.1,0.83,6,258,4,0,0,management,low,Yes
13797,0.4,0.56,2,131,3,0,0,IT,low,Yes
13798,0.82,0.86,5,243,5,0,0,IT,low,Yes
13799,0.1,0.82,6,266,4,0,0,IT,low,Yes
13800,0.37,0.45,2,142,3,0,0,IT,low,Yes
13801,0.36,0.51,2,135,3,0,0,IT,low,Yes
13802,0.39,0.48,2,141,3,0,0,product_mng,medium,Yes
13803,0.36,0.57,2,142,3,0,0,product_mng,medium,Yes
13804,0.86,0.84,5,254,5,0,0,product_mng,medium,Yes
13805,0.73,0.99,5,262,5,0,0,product_mng,medium,Yes
13806,0.56,0.71,4,296,2,0,0,IT,medium,Yes
13807,0.44,0.56,2,158,3,0,0,accounting,medium,Yes
13808,0.31,0.56,4,238,2,0,0,accounting,medium,Yes
13809,0.77,0.93,4,231,5,0,0,hr,medium,Yes
13810,0.44,0.45,2,156,3,0,0,hr,medium,Yes
13811,0.38,0.46,2,145,3,0,0,hr,medium,Yes
13812,0.45,0.48,2,144,3,0,0,marketing,medium,Yes
13813,0.38,0.51,2,159,3,0,0,sales,medium,Yes
13814,0.36,0.48,2,156,3,0,0,accounting,high,Yes
13815,0.75,0.9,5,256,5,0,0,support,low,Yes
13816,0.1,0.93,6,298,4,0,0,technical,medium,Yes
13817,0.1,0.97,6,247,4,0,0,management,medium,Yes
13818,0.45,0.5,2,157,3,0,0,marketing,medium,Yes
13819,0.42,0.57,2,154,3,1,0,marketing,medium,Yes
13820,0.78,1,4,253,5,0,0,marketing,low,Yes
13821,0.45,0.55,2,148,3,0,0,sales,low,Yes
13822,0.84,1,4,261,5,0,0,sales,low,Yes
13823,0.11,0.93,6,282,4,0,0,sales,low,Yes
13824,0.42,0.56,2,133,3,0,0,sales,low,Yes
13825,0.45,0.46,2,128,3,0,0,sales,low,Yes
13826,0.46,0.57,2,139,3,0,0,sales,low,Yes
13827,0.09,0.79,6,293,5,0,0,sales,low,Yes
13828,0.87,0.83,4,265,6,0,0,sales,low,Yes
13829,0.1,0.87,6,250,4,0,0,sales,low,Yes
13830,0.91,1,5,251,6,0,0,sales,low,Yes
13831,0.76,0.92,4,246,5,0,0,sales,low,Yes
13832,0.74,1,5,275,5,0,0,sales,low,Yes
13833,0.92,0.93,5,240,5,0,0,sales,low,Yes
13834,0.76,0.87,5,245,5,0,0,sales,low,Yes
13835,0.47,0.5,4,254,4,0,0,sales,low,Yes
13836,0.73,0.99,5,241,5,0,0,sales,low,Yes
13837,0.09,0.94,6,257,4,0,0,sales,low,Yes
13838,0.91,0.92,4,246,5,0,0,sales,low,Yes
13839,0.82,0.98,4,233,5,0,0,sales,low,Yes
13840,0.28,0.45,6,218,4,0,0,accounting,low,Yes
13841,0.84,0.99,4,262,6,0,0,accounting,medium,Yes
13842,0.45,0.53,2,138,3,0,0,accounting,medium,Yes
13843,0.45,0.54,2,142,3,0,0,hr,medium,Yes
13844,0.91,0.97,5,233,5,0,0,hr,medium,Yes
13845,0.42,0.48,2,155,3,0,0,hr,medium,Yes
